id,rooms,surface,floor,maxfloor,compartiment,age,euro,location,link
X7KQ100F2,3,65,3,4,decomandat,-1,120000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X7KQ100F2?lista=141346768
X54N0001T,3,70,1,3,decomandat,0,101000,borhanci,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/borhanci/apartament-de-vanzare-3-camere-X54N0001T?lista=141346768
X6QM10021,3,65,8,9,decomandat,-1,96500,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X6QM10021?lista=141346768
X82610014,3,83,5,5,decomandat,0,109000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X82610014?lista=141346768
X8M21006Q,3,76,5,11,decomandat,0,120000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X8M21006Q?lista=141346768
X8F50006G,3,69,8,9,decomandat,-1,120000,grigorescu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/grigorescu/apartament-de-vanzare-3-camere-X8F50006G?lista=141346768
X92N1003M,3,75,4,7,semidecomandat,0,112500,intre lacuri,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/intre-lacuri/apartament-de-vanzare-3-camere-X92N1003M?lista=141346768
X57Q100GL,3,65,3,4,semidecomandat,-1,120000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X57Q100GL?lista=141346768
X8M21007R,3,68,6,10,semidecomandat,0,88400,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X8M21007R?lista=141346768
X8JT1000F,3,67,4,4,decomandat,-1,109000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X8JT1000F?lista=141346768
X9LN1001F,3,63,6,8,semidecomandat,-1,95500,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X9LN1001F?lista=141346768
X46K100GD,4,82,8,9,decomandat,-1,115000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X46K100GD?lista=141346768
X9PL1002I,4,80,3,8,decomandat,-1,117500,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X9PL1002I?lista=141346768
X92N1000B,3,63,1,7,decomandat,0,115000,central,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/central/apartament-de-vanzare-3-camere-X92N1000B?lista=141346768
X4HK10050,4,61,2,4,decomandat,-1,102500,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X4HK10050?lista=141346768
X93B1001U,3,65,5,6,decomandat,-1,120000,intre lacuri,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/intre-lacuri/apartament-de-vanzare-3-camere-X93B1001U?lista=141346768
X54N0008F,3,65,2,3,decomandat,-1,85000,iris,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/iris/apartament-de-vanzare-3-camere-X54N0008F?lista=141346768
X8F50006A,3,65,3,4,decomandat,-1,112500,gheorgheni,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X8F50006A?lista=141346768
X46K100BS,3,75,8,8,decomandat,-1,110000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X46K100BS?lista=141346768
X93B10027,3,69,2,6,semidecomandat,0,116000,central,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/central/apartament-de-vanzare-3-camere-X93B10027?lista=141346768
X46K1054S,3,64,4,4,decomandat,-1,82000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X46K1054S?lista=141346768
X7F91006H,4,78,1,4,decomandat,-1,89900,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X7F91006H?lista=141346768
X8E500003,4,84,2,4,decomandat,-1,114000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-4-camere-X8E500003?lista=141346768
X7F91001V,3,66,6,8,decomandat,-1,112000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X7F91001V?lista=141346768
X57Q100GB,3,60,3,4,semidecomandat,-1,105000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X57Q100GB?lista=141346768
X8M2100OQ,4,78,3,4,decomandat,-1,115000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X8M2100OQ?lista=141346768
X8MD1005O,4,80,4,12,decomandat,-1,110000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X8MD1005O?lista=141346768
X1FJ000MC,3,68,4,4,decomandat,-1,92000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X1FJ000MC?lista=141346768
X54N0009T,4,86,4,4,decomandat,-1,99000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X54N0009T?lista=141346768
X1KA100J1,3,72,5,10,semidecomandat,0,101500,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X1KA100J1?lista=141346768
X46K104SH,4,80,2,4,decomandat,-1,116000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X46K104SH?lista=141346768
X54N00095,3,83,5,5,decomandat,0,109000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X54N00095?lista=141346768
X8M2100F6,3,83,1,2,semidecomandat,0,105120,borhanci,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/borhanci/apartament-de-vanzare-3-camere-X8M2100F6?lista=141346768
X1KA100O7,3,73,4,6,semidecomandat,0,120000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X1KA100O7?lista=141346768
X57Q100HP,3,64,3,5,semidecomandat,0,115000,calea turzii,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/calea-turzii/apartament-de-vanzare-3-camere-X57Q100HP?lista=141346768
XB3M1005C,3,66,7,7,semidecomandat,0,82990,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-XB3M1005C?lista=141346768
X46K100GA,3,61,1,3,decomandat,0,78000,iris,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/iris/apartament-de-vanzare-3-camere-X46K100GA?lista=141346768
X4I7100LS,4,82,3,4,decomandat,-1,120000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X4I7100LS?lista=141346768
X36D1008F,3,60,1,3,decomandat,0,70000,aeroport,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/aeroport/apartament-de-vanzare-3-camere-X36D1008F?lista=141346768
X6710002V,3,77,3,10,decomandat,0,95900,andrei muresanu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/andrei-muresanu/apartament-de-vanzare-3-camere-X6710002V?lista=141346768
X5NQ1002U,3,64,3,4,decomandat,-1,98550,campului,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/campului/apartament-de-vanzare-3-camere-X5NQ1002U?lista=141346768
X6710006M,3,69,5,10,decomandat,0,85590,andrei muresanu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/andrei-muresanu/apartament-de-vanzare-3-camere-X6710006M?lista=141346768
X1KA100E2,3,80,1,3,semidecomandat,0,82900,grigorescu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/grigorescu/apartament-de-vanzare-3-camere-X1KA100E2?lista=141346768
X93B1002S,3,74,3,7,semidecomandat,0,95544,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X93B1002S?lista=141346768
X54N0000R,4,82,4,12,decomandat,-1,107900,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X54N0000R?lista=141346768
XARL1002K,3,64,3,6,decomandat,0,78000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-XARL1002K?lista=141346768
X9CH10017,3,71,8,10,semidecomandat,-1,117500,grigorescu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/grigorescu/apartament-de-vanzare-3-camere-X9CH10017?lista=141346768
X7F910023,3,65,1,4,decomandat,-1,84900,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X7F910023?lista=141346768
X8MD1004T,3,65,4,4,decomandat,-1,85000,manastur,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X8MD1004T?lista=141346768
X8QD1000E,4,82,4,4,decomandat,-1,120000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X8QD1000E?lista=141346768
X46K104KH,4,70,7,10,decomandat,-1,95000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X46K104KH?lista=141346768
X46K103FQ,3,64,4,4,decomandat,-1,110000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X46K103FQ?lista=141346768
X9PI1009B,4,76,4,4,semidecomandat,-1,95000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X9PI1009B?lista=141346768
X8MD100A0,4,82,2,4,decomandat,-1,107000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X8MD100A0?lista=141346768
X9PL1002A,4,65,2,4,semidecomandat,-1,92500,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X9PL1002A?lista=141346768
X9CH10083,3,70,2,4,decomandat,-1,89000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X9CH10083?lista=141346768
X9CH1002C,3,101,2,3,decomandat,0,113000,central,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/central/apartament-de-vanzare-3-camere-X9CH1002C?lista=141346768
X8MD1001A,4,80,3,4,decomandat,-1,115000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X8MD1001A?lista=141346768
X9AC10062,3,65,5,5,semidecomandat,0,71000,campului,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/campului/apartament-de-vanzare-3-camere-X9AC10062?lista=141346768
X46K101IP,3,70,1,4,decomandat,0,119000,plopilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/plopilor/apartament-de-vanzare-3-camere-X46K101IP?lista=141346768
X8MD1003M,3,65,2,8,decomandat,-1,95000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X8MD1003M?lista=141346768
X7F91009T,3,69,3,4,semidecomandat,0,86000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X7F91009T?lista=141346768
X1FJ0019J,3,64,3,4,decomandat,-1,93000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X1FJ0019J?lista=141346768
X5ET1003K,3,73,2,8,decomandat,-1,120000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X5ET1003K?lista=141346768
X9PL1008M,4,63,2,4,semidecomandat,-1,82000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X9PL1008M?lista=141346768
X57Q100B3,3,65,2,4,decomandat,-1,109000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X57Q100B3?lista=141346768
X671000BA,3,68,5,10,decomandat,0,92400,andrei muresanu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/andrei-muresanu/apartament-de-vanzare-3-camere-X671000BA?lista=141346768
X4I71001Q,4,84,8,8,decomandat,-1,115000,grigorescu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/grigorescu/apartament-de-vanzare-4-camere-X4I71001Q?lista=141346768
X8M2100CI,3,98,1,1,decomandat,0,95000,dambul rotund,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/dambul-rotund/apartament-de-vanzare-3-camere-X8M2100CI?lista=141346768
X8QD10009,3,70,1,3,semidecomandat,-1,104000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X8QD10009?lista=141346768
X57Q1001B,3,65,2,4,decomandat,-1,97000,intre lacuri,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/intre-lacuri/apartament-de-vanzare-3-camere-X57Q1001B?lista=141346768
X01V10033,3,66,3,4,decomandat,-1,105000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X01V10033?lista=141346768
X4HK10056,3,77,4,7,decomandat,0,89500,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X4HK10056?lista=141346768
X7P11004M,3,71,2,10,semidecomandat,0,85750,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X7P11004M?lista=141346768
X8M2100K3,3,62,2,8,semidecomandat,0,109000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X8M2100K3?lista=141346768
X9PI1000G,3,64,6,10,semidecomandat,-1,115000,grigorescu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/grigorescu/apartament-de-vanzare-3-camere-X9PI1000G?lista=141346768
X9PL1005L,4,78,4,4,decomandat,-1,95000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X9PL1005L?lista=141346768
X54N0001E,3,75,3,4,decomandat,-1,118000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X54N0001E?lista=141346768
X1KA101CN,3,69,3,4,semidecomandat,-1,115000,grigorescu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/grigorescu/apartament-de-vanzare-3-camere-X1KA101CN?lista=141346768
X92N10032,4,78,3,4,decomandat,-1,115000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X92N10032?lista=141346768
X1KA101FQ,3,63,4,4,decomandat,-1,102000,intre lacuri,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/intre-lacuri/apartament-de-vanzare-3-camere-X1KA101FQ?lista=141346768
X4I71002Q,3,68,4,4,semidecomandat,-1,108000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X4I71002Q?lista=141346768
X1KA101EF,3,68,4,8,semidecomandat,0,89011,buna ziua,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X1KA101EF?lista=141346768
X57Q100DH,3,66,8,10,semidecomandat,0,109260,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X57Q100DH?lista=141346768
X8I70005D,3,65,2,4,semidecomandat,-1,109000,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X8I70005D?lista=141346768
X46K10212,4,81,2,4,decomandat,-1,115000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X46K10212?lista=141346768
X5ET1002I,4,81,3,4,decomandat,-1,115000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X5ET1002I?lista=141346768
X9PN1000F,4,78,3,4,decomandat,-1,115000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X9PN1000F?lista=141346768
X8M2100DR,4,64,2,4,semidecomandat,-1,82000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X8M2100DR?lista=141346768
X1KA10102,3,63,8,8,decomandat,-1,89000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X1KA10102?lista=141346768
X36D1008A,3,66,7,7,decomandat,0,83713,calea turzii,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/calea-turzii/apartament-de-vanzare-3-camere-X36D1008A?lista=141346768
X4I7100FO,4,82,2,4,decomandat,-1,106000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X4I7100FO?lista=141346768
X01V1007L,3,65,1,4,decomandat,-1,85000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X01V1007L?lista=141346768
X57Q1003N,3,74,1,2,semidecomandat,-1,112500,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X57Q1003N?lista=141346768
X9CH1006F,3,65,1,4,semidecomandat,-1,87500,gheorgheni,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/gheorgheni/apartament-de-vanzare-3-camere-X9CH1006F?lista=141346768
X1KA100CS,3,71,4,4,semidecomandat,-1,85000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X1KA100CS?lista=141346768
X7KQ1002V,4,80,2,4,decomandat,-1,114000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-4-camere-X7KQ1002V?lista=141346768
X8MD10094,4,78,1,4,decomandat,-1,117900,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-4-camere-X8MD10094?lista=141346768
X7P11000B,3,70,10,10,decomandat,-1,74800,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X7P11000B?lista=141346768
X90R1002D,3,68,2,4,decomandat,-1,112000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X90R1002D?lista=141346768
X5NQ1004A,4,94,7,8,decomandat,-1,120000,central,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/central/apartament-de-vanzare-4-camere-X5NQ1004A?lista=141346768
X1KA100R8,3,91,2,4,semidecomandat,0,104900,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X1KA100R8?lista=141346768
X1KA1006E,3,64,4,4,decomandat,-1,92000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X1KA1006E?lista=141346768
X9ND1000M,3,64,8,8,decomandat,-1,96000,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X9ND1000M?lista=141346768
X57Q100AN,3,76,1,2,semidecomandat,-1,117000,europa,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/europa/apartament-de-vanzare-3-camere-X57Q100AN?lista=141346768
X4HK10039,3,73,4,7,decomandat,0,89500,zorilor,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/zorilor/apartament-de-vanzare-3-camere-X4HK10039?lista=141346768
XARL1005A,3,67,10,10,decomandat,-1,120000,marasti,http://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-XARL1005A?lista=141346768
X4I7100F5,3,65,6,7,decomandat,-1,101000,marasti,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/marasti/apartament-de-vanzare-3-camere-X4I7100F5?lista=141346768
X4V30009S,3,69,3,5,semidecomandat,0,97000,central,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/central/apartament-de-vanzare-3-camere-X4V30009S?lista=141346768
X7KQ100AN,3,86,1,2,semidecomandat,0,115000,buna ziua,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/buna-ziua/apartament-de-vanzare-3-camere-X7KQ100AN?lista=141346768
X90R10083,3,67,6,8,decomandat,-1,107000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X90R10083?lista=141346768
X7P110025,3,77,4,10,decomandat,-1,105000,grigorescu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/grigorescu/apartament-de-vanzare-3-camere-X7P110025?lista=141346768
X5TR10008,3,67,6,10,semidecomandat,-1,89000,grigorescu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/grigorescu/apartament-de-vanzare-3-camere-X5TR10008?lista=141346768
X8MD1000O,3,65,3,4,semidecomandat,-1,97000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-3-camere-X8MD1000O?lista=141346768
X1KA101EB,4,64,8,10,decomandat,-1,77000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X1KA101EB?lista=141346768
X4I7100DL,3,65,4,4,semidecomandat,-1,115500,grigorescu,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/grigorescu/apartament-de-vanzare-3-camere-X4I7100DL?lista=141346768
X46K101T7,4,82,9,9,decomandat,-1,90000,manastur,https://www.imobiliare.ro/vanzare-apartamente/cluj-napoca/manastur/apartament-de-vanzare-4-camere-X46K101T7?lista=141346768
